AuthorId,DisplayName,OpenAlexId
16993,Francisco Fernández‐Klett,A5043294568
16994,Ayato Yamasaki,A5051821569
16995,Maximilian Frosch,A5080148374
16996,Maximilian Fliegauf,A5007332149
16997,Lance Fredrick Pahutan Bosch,A5065931629
16998,Hatice Ulupinar,A5027387339
16999,Nora Hagemeyer,A5008118991
17000,Dietmar Schreiner,A5040659281
17001,Cayce Dorrier,A5023470149
17002,Makoto Tsuda,A5067296096
17003,Claudia Grothe,A5041646967
17004,Anne Joutel,A5007569757
17005,Christer Betsholtz,A5051005847
17006,Urban Lendahl,A5001704767
17007,Klaus‐Peter Knobeloch,A5034422789
17008,Tim Lämmermann,A5035382625
17009,Katrin Kierdorf,A5053069165
17010,Lang Wu,A5061079851
17011,Yaohua Yang,A5027886468
17012,Xingyi Guo,A5086299976
17013,Xiao‐Ou Shu,A5085657415
17014,Xiang Shu,A5058650746
17015,Bingshan Li,A5028708641
17016,Ran Tao,A5087325326
17017,Chong Wu,A5011295368
17018,Jason B. Nikas,A5032941732
17019,Yanfa Sun,A5102008507
17020,Jingjing Zhu,A5041682827
17021,Monique J. Roobol,A5039867286
17022,Esther M. John,A5050097355
17023,Judith A. Clements,A5028698179
17024,Eli Marie Grindedal,A5035804151
17025,Jong Y. Park,A5069824664
17026,Janet L. Stanford,A5108098706
17027,Zsofia Kote‐Jarai,A5051110113
17028,Rosalind A. Eeles,A5011222815
17029,Wei Zheng,A5100401143
17030,Brian E. Henderson,A5111890042
17031,Fredrick R. Schumacher,A5041111453
17032,Douglas F. Easton,A5049055281
17033,Sara Benlloch,A5074402316
17034,Ali Amin Al Olama,A5049343588
17035,Kenneth Muir,A5030780402
17036,Sonja I. Berndt,A5106469865
17037,David V. Conti,A5007768066
17038,Fredrik Wiklund,A5027914604
17039,Victoria L. Stevens,A5033105428
17040,Catherine M. Tangen,A5026563364
17041,Jyotsna Batra,A5044100781
17042,Henrik Grönberg,A5021982213
17043,Nora Pashayan,A5016015154
17044,Johanna Schleutker,A5073976193
17045,Demetrius Albanes,A5027838123
17046,Stephanie J. Weinstein,A5039379417
17047,Alicja Wolk,A5087152170
17048,Catharine West,A5079894409
17049,Géraldine Cancel‐Tassin,A5013493405
17050,Stella Koutros,A5043293850
17051,Karina D. Sørensen,A5082284197
17052,David E. Neal,A5090783984
17053,Freddie C. Hamdy,A5012694886
17054,Jenny Donovan,A5049636639
17055,Ruth C. Travis,A5031594786
17056,Robert J. Hamilton,A5081688624
17057,Sue A. Ingles,A5074503361
17058,Barry S. Rosenstein,A5033261943
17059,Yong‐Jie Lu,A5063866219
17060,Adam S. Kibel,A5072104844
17061,Ana Vega,A5029554614
17062,Manolis Kogevinas,A5025023257
17063,Kathryn L. Penney,A5054621956
17064,Cezary Cybulski,A5086464692
17065,Christiane Maier,A5110913458
17066,Jeri Kim,A5029369969
17067,Manuel R. Teixeira,A5047343715
17068,Susan L. Neuhausen,A5062123247
17069,Kim De Ruyck,A5060432634
17070,Azad Hassan Abdul Razack,A5047101171
17071,Lisa F. Newcomb,A5107900887
17072,Marija Gamulin,A5000094560
17073,Radka Kaneva,A5085049973
17074,Nawaid Usmani,A5007616360
17075,Frank Claessens,A5037570217
17076,Paul A. Townsend,A5069835907
17077,Manuela Gago Dominguez,A5102368783
17078,F. Ménégaux,A5031756920
17079,Kay‐Tee Khaw,A5040307802
17080,Lisa Cannon‐Albright,A5053283545
17081,Hardev Pandha,A5067211956
17082,Stephen N. Thibodeau,A5090473173
17083,David J. Hunter,A5107925667
17084,William J. Blot,A5022803501
17085,Elio Ríboli,A5067228080
17086,Lisa A. Orloff,A5009239669
17087,Julia E. Noel,A5036135705
17088,Brendan C. Stack,A5082688538
17089,Marika D. Russell,A5006523962
17090,Peter Angelos,A5068540478
17091,Jung Hwan Baek,A5043646061
17092,Kevin T. Brumund,A5045967701
17093,Feng‐Yu Chiang,A5065866893
17094,Mary Beth Cunnane,A5109383640
17095,Louise Davies,A5080801230
17096,Andrea Frasoldati,A5000867450
17097,Anne Y. Feng,A5090752508
17098,László Hegedüs,A5039528393
17099,Ayaka J. Iwata,A5090248769
17100,Emad Kandil,A5071277883
17101,Jennifer H. Kuo,A5054396700
17102,Celestino Pio Lombardi,A5112177909
17103,Mark A. Lupo,A5017912402
17104,Ana Luiza Maia,A5071617604
17105,Dong Gyu Na,A5040539826
17106,Roberto Novizio,A5088329463
17107,Enrico Papini,A5033179349
17108,Kepal N. Patel,A5078858582
17109,Leonardo Rangel,A5034387635
17110,Jonathon O. Russell,A5042853300
17111,Jennifer J. Shin,A5032599998
17112,Maisie L. Shindo,A5043019064
17113,David C. Shonka,A5031815090
17114,Amanda Silver Karcioglu,A5030788135
17115,Catherine F. Sinclair,A5067836268
17116,Michael C. Singer,A5086760149
17117,Stefano Spiezia,A5023524617
17118,José Higino Steck,A5014863317
17119,David L. Steward,A5043779853
17120,Kyung Tae,A5072898072
17121,Neil Tolley,A5087485471
17122,Roberto Valcavi,A5086966384
17123,Ralph P. Tufano,A5079018144
17124,R. Michael Tuttle,A5009898984
17125,Erivelto Volpi,A5009715716
17126,Che‐Wei Wu,A5037770006
17127,Amr H. Abdelhamid Ahmed,A5064561960
17128,Gregory W. Randolph,A5012484496
17129,Dazhi Yang,A5100321859
17130,Meng Wan,A5075077562
17131,Christian A. Gueymard,A5037014536
17132,Tao Hong,A5083607419
17133,Jan Kleissl,A5024143856
17134,Jing Huang,A5018240777
17135,Marc Pérez,A5055088949
17136,Richard Perez,A5010854823
17137,Jamie M. Bright,A5044316857
17138,Xiangao Xia,A5012433008
17139,Dennis van der Meer,A5101793025
17140,Ian Marius Peters,A5061704673
17141,Amy D. Proal,A5046952154
17142,Michael B. VanElzakker,A5030924773
17143,Soo Aleman,A5043318824
17144,Katie Bach,A5112954782
17145,Brittany P. Boribong,A5011315216
17146,Marcus Buggert,A5057116894
17147,Sara Cherry,A5050524280
17148,Helen Davies,A5086761550
17149,Steven G. Deeks,A5063704053
17150,William A. Eimer,A5004902943
17151,E. Wesley Ely,A5074852854
17152,Alessio Fasano,A5046930712
17153,Linda N. Geng,A5075703749
17154,Diane E. Griffin,A5040754947
17155,Timothy J. Henrich,A5004908163
17156,Akiko Iwasaki,A5010263068
17157,David Izquierdo‐Garcia,A5091239458
17158,Michela Locci,A5041188991
17159,Saurabh Mehandru,A5050434771
17160,Michael J. Peluso,A5045440876
17161,Etheresia Pretorius,A5015696712
17162,David A. Price,A5100694592
17163,David Putrino,A5012285846
17164,Gene S. Tan,A5040276909
17165,Rudolph E. Tanzi,A5050004777
17166,Henry F. VanBrocklin,A5074856469
17167,Lael M. Yonker,A5019729863
17168,Ming Li,A5100351461
17169,Ting Yang,A5049616921
17170,Nikolay P. Kandul,A5036252424
17171,Michelle Bui,A5038819148
17172,Stephanie Gamez,A5076264720
17173,Robyn Raban,A5015276126
17174,Jared B. Bennett,A5058249892
17175,Héctor M. Sánchez C.,A5052650113
17176,Gregory C. Lanzaro,A5087190416
17177,Hanno Schmidt,A5089682736
17178,Yoosook Lee,A5012656146
17179,John M. Marshall,A5063129753
17180,Omar S. Akbari,A5037711069
17181,David C. Klonoff,A5086077960
17182,Jing Wang,A5100651242
17183,David Rodbard,A5019441051
17184,Michael A. Kohn,A5015141589
17185,Chengdong Li,A5101561593
17186,Dorian Liepmann,A5090887945
17187,David Kerr,A5042223160
17188,David Ahn,A5066067215
17189,Guillermo E. Umpierrez,A5061058170
17190,Jane Jeffrie Seley,A5054387429
17191,Nicole Y. Xu,A5048646837
17192,Kevin T. Nguyen,A5086592810
17193,Gregg D. Simonson,A5017897624
17194,Michael S. D. Agus,A5016520108
17195,Mohammed E. Al‐Sofiani,A5070700874
17196,Gustavo Armaiz-Peña,A5041523221
17197,Timothy S. Bailey,A5054058644
17198,Ananda Basu,A5102733833
17199,Tadej Battelino,A5049778994
17200,Sewagegn Yeshiwas,A5014978177
17201,Pierre‐Yves Benhamou,A5081436718
17202,B. Wayne Bequette,A5002867457
17203,Thomas Blevins,A5004471830
17204,Marc D. Breton,A5089437051
17205,Jessica R. Castle,A5045957429
17206,J. Geoffrey Chase,A5053114029
17207,Kong Y. Chen,A5032458920
17208,Pratik Choudhary,A5044799417
17209,Mark A. Clements,A5028158829
17210,Kelly L. Close,A5064500712
17211,Curtiss B. Cook,A5066496796
17212,Thomas Danne,A5017305166
17213,Francis J. Doyle,A5081288689
17214,Angela Drincic,A5112598038
17215,Kathleen Dungan,A5007315645
17216,Steven V. Edelman,A5036743289
17217,Niels Ejskjær,A5039354063
17218,Juan Espinoza,A5013677604
17219,G. Alexander Fleming,A5001845626
17220,Gregory P. Forlenza,A5062084555
17221,Guido Freckmann,A5086003960
17222,Rodolfo J. Galindo,A5023482091
17223,Ana María Gómez,A5079864888
17224,Hanna A. Gutow,A5022120976
17225,Lutz Heinemann,A5069410126
17226,Thanh D. Hoang,A5083533433
17227,Roman Hovorka,A5012170772
17228,Johan Jendle,A5073354239
17229,Linong Ji,A5036949656
17230,Shashank Joshi,A5033769407
17231,Michaël Joubert,A5028556868
17232,Suneil K. Koliwad,A5090500596
17233,Rayhan A. Lal,A5022368586
17234,M. Cecilia Lansang,A5039002170
17235,Wei-An Lee,A5009658854
17236,Lalantha Leelarathna,A5084909252
17237,Lawrence A. Leiter,A5080414941
17238,Marcus Lind,A5046371866
17239,Michelle L. Litchman,A5085626501
17240,Julia K. Mader,A5034891255
17241,Katherine Mahoney,A5037796504
17242,Boris Mankovsky,A5077707454
17243,Umesh Masharani,A5057816544
17244,Nestoras Mathioudakis,A5051572835
17245,Alexander Yur'evich Mayorov,A5046152599
17246,Jordan Messler,A5024628917
17247,Joshua D. Miller,A5064436481
17248,Viswanathan Mohan,A5034363861
17249,James H. Nichols,A5021453196
17250,David N. O’Neal,A5053193359
17251,Francisco J. Pasquel,A5063337323
17252,Athena Philis‐Tsimikas,A5085399860
17253,Thomas R. Pieber,A5023877066
17254,Moshe Phillip,A5026948710
17255,William H. Polonsky,A5086169556
17256,Rodica Pop‐Busui,A5018561083
17257,Gerry Rayman,A5015319215
17258,Eun‐Jung Rhee,A5024434898
17259,Steven J. Russell,A5064803964
17260,Viral N. Shah,A5023814642
17261,Jennifer L. Sherr,A5076715530
17262,Koji Sode,A5029088690
17263,Elias K. Spanakis,A5080502671
17264,Deborah J. Wake,A5014052426
17265,Kayo Waki,A5078504986
17266,Amisha Wallia,A5071437513
17267,Melissa E. Weinberg,A5091643464
17268,Howard Wolpert,A5062611452
17269,Mihail Zilbermint,A5059746143
17270,Boris Kovatchev,A5075609104
17271,Raquel S. Peixoto,A5065150061
17272,Christian R. Voolstra,A5091777836
17273,Michael Sweet,A5017184434
17274,Susana Carvalho,A5066533851
17275,Helena Villela,A5070474743
17276,Jeantine E. Lunshof,A5003477707
17277,Lone Gram,A5061787967
17278,Douglas C. Woodhams,A5031735499
17279,Jens Walter,A5060648419
17280,Anna Roik,A5058050388
17281,Ute Hentschel,A5024806867
17282,Rebecca Vega Thurber,A5085123381
17283,Brendan A. Daisley,A5031527597
17284,Blake Ushijima,A5077018171
17285,Daniele Daffonchio,A5042026411
17286,Rodrigo Costa,A5005945088
17287,Tina Keller‐Costa,A5066687428
17288,Jeff S. Bowman,A5079909297
17289,Alexandre Soares Rosado,A5025844761
17290,Gregor Reid,A5043064717
17291,Jenifer B. Walke,A5080720388
17292,Torsten Thomas,A5088030110
17293,Gabriele Berg,A5044534495
17294,Gunnar Poplawski,A5008436849
17295,Riki Kawaguchi,A5065465113
17296,Erna van Niekerk,A5022831447
17297,Paul Lu,A5058378714
17298,Neil Mehta,A5071639584
17299,Philip Canete,A5017989571
17300,Richard Lie,A5026930382
17301,Ioannis Dragatsis,A5031552464
17302,Jessica M. Meves,A5112873999
17303,Giovanni Coppola,A5062316104
17304,Mark H. Tuszynski,A5055508729
17305,Shaoqing Xu,A5046139409
17306,Anfu Zhou,A5039025617
17307,Xinyu Zhang,A5100390687
17308,Guixian Wang,A5115592141
17309,Xi Liu,A5101894745
17310,Congkai An,A5010240819
17311,Yiming Shi,A5036620476
17312,Liang Liu,A5101432997
17313,Huadóng Ma,A5100710713
17314,Yue Zheng,A5016215665
17315,Jolie L. Chang,A5075090706
17316,Andrew N. Goldberg,A5033231789
17317,Mohammed Alzoubaidi,A5003212004
17318,Liza Ashbrook,A5086786235
17319,Dennis Auckley,A5062814237
17320,H. Bakhtiar,A5037982206
17321,José E. Barrera,A5078237908
17322,Bethany L. Bartley,A5016960948
17323,Martha E. Billings,A5073235037
17324,Maurits Boon,A5070923105
17325,Pien F. N. Bosschieter,A5054411650
17326,Itzhak Braverman,A5066117483
17327,Kara D. Brodie,A5005109517
17328,Cristina Cabrera‐Muffly,A5030883810
17329,Ray Caesar,A5029198279
17330,Michel Burihan Cahali,A5044348863
17331,Yi Cai,A5070704493
17332,Michelle Cao,A5057810346
17333,Robson Capasso,A5073271786
17334,Sean M. Caples,A5110211607
17335,Corissa P. Chang,A5035365731
17336,Katherine W. Chang,A5066531745
17337,Nilika Chaudhary,A5110228826
17338,Crystal Cheong,A5070573696
17339,Susmita Chowdhuri,A5011949740
17340,Peter A. Cistulli,A5077231143
17341,David M. Claman,A5029424689
17342,Jacob Collen,A5091723507
17343,Kevin Coughlin,A5039321163
17344,Jennifer Creamer,A5087643320
17345,Eric M. Davis,A5028789686
17346,Kara Dupuy-McCauley,A5063758636
17347,Megan L. Durr,A5049547276
17348,Mohan Dutt,A5112321414
17349,Mazen El Ali,A5060549446
17350,Nabil Elkassabany,A5046910564
17351,Lawrence J. Epstein,A5112200375
17352,Justin A. Fiala,A5035809460
17353,Neil Freedman,A5050988474
17354,Kirat Gill,A5082546918
17355,M. Boyd Gillespie,A5110907506
17356,Lea Golisch,A5054271723
17357,Nalaka S. Gooneratne,A5050238814
17358,Katherine K. Green,A5087606306
17359,Arushi Gulati,A5076810122
17360,Indira Gurubhagavatula,A5063273135
17361,Nathan Hayward,A5072353384
17362,Paul Hoff,A5007374703
17363,Oliver M.G. Hoffmann,A5090346436
17364,Steven Holfinger,A5057735150
17365,Jennifer Hsia,A5026579739
17366,Colin Huntley,A5023130793
17367,Kevin C. Huoh,A5082055157
17368,Phillip Huyett,A5054125589
17369,Sanjana Inala,A5047231836
17370,Stacey L. Ishman,A5084486720
17371,Tarun K. Jella,A5076650087
17372,Aesha M. Jobanputra,A5084559777
17373,Andrew P. Johnson,A5001665334
17374,Mithri R. Junna,A5112197427
17375,Jenna T. Kado,A5073605486
17376,Thomas M. Kaffenberger,A5045202493
17377,Vishesh K. Kapur,A5023459423
17378,Eric J. Kezirian,A5016094198
17379,Meena Khan,A5046364444
17380,Alan Kominsky,A5019319101
17381,Meir H. Kryger,A5078975113
17382,Andrew D. Krystal,A5042168269
17383,Clete A. Kushida,A5056529315
17384,Thomas J. Kuzniar,A5049700931
17385,Derek J. Lam,A5019677607
17386,Christopher J. Lettieri,A5039918413
17387,Diane C Lim,A5084747274
17388,Hsin‐Ching Lin,A5076722014
17389,Stanley Yung‐Chuan Liu,A5070079531
17390,Stuart G. MacKay,A5070142958
17391,Ulysses J. Magalang,A5029971954
17392,Meghna P. Mansukhani,A5043324261
17393,Joachim T. Maurer,A5091452964
17394,Anna M. May,A5030270677
17395,Ron B. Mitchell,A5049296903
17396,Babak Mokhlesi,A5068088647
17397,Anna Mullins,A5090288773
17398,Eman Nada,A5069223050
17399,Sreelatha Naik,A5033815554
17400,Brandon Nokes,A5048477213
17401,Michael D. Olson,A5010018784
17402,Edward B. Pang,A5040625118
17403,Kenny P. Pang,A5019088064
17404,Susheel P. Patil,A5087077379
17405,Eli Van de Perck,A5027127034
17406,Jay F. Piccirillo,A5027679923
17407,Grace W. Pien,A5019560961
17408,Veeral Ajmera,A5028383260
17409,Sandra Cepin,A5074167587
17410,Kaleb Tesfai,A5055533574
17411,Heather Hofflich,A5018490515
17412,Karen Cadman,A5069786266
17413,Scarlett Lopez,A5023476512
17414,Cynthia Behling,A5068759292
17415,P. Krishnamurthy,A5054769060
17416,Farshad Khorrami,A5082413942
17417,Miroslav Krstić,A5018293076
17418,Jun Li,A5100362092
17419,Bing Yu,A5065660599
17420,Jin Choul Chai,A5071819405
17421,Jordi Merino,A5040604700
17422,Jie Hu,A5001796347
17423,Miguel Ruiz‐Canela,A5022465353
17424,Casey M. Rebholz,A5061721045
17425,Zheng Wang,A5100401148
17426,Mykhaylo Usyk,A5045769736
17427,Guo‐Chong Chen,A5016141704
17428,Bianca Porneala,A5033012121
17429,Wenshuang Wang,A5057743504
17430,Ngoc Quynh Nguyen,A5088351143
17431,Elena V. Feofanova,A5066587279
17432,Megan L. Grove,A5046703707
17433,Robert E. Gerszten,A5049939460
17434,Josée Dupuis,A5053091216
17435,Jordi Salas‐Salvadó,A5013081933
17436,Wei Bao,A5047388991
17437,David L. Perkins,A5043635194
17438,Bharat Thyagarajan,A5063652834
17439,Jianwen Cai,A5103209827
17440,Tao Wang,A5100453661
17441,JoAnn E. Manson,A5049411008
17442,Miguel Ángel Martínez‐González,A5056804384
17443,Elizabeth Selvin,A5102736271
17444,Kathryn M. Rexrode,A5051820798
17445,James B. Meigs,A5035126983
17446,Xichen Li,A5086905533
17447,Wenju Cai,A5038941000
17448,Gerald A. Meehl,A5088846266
17449,Dake Chen,A5022810915
17450,Xiaojun Yuan,A5055686400
17451,Marilyn Raphael,A5050388008
17452,David M. Holland,A5017333323
17453,Qinghua Ding,A5029086228
17454,Ryan L. Fogt,A5058823248
17455,Bradley Markle,A5064637919
17456,Guojian Wang,A5101747037
17457,David H. Bromwich,A5020887920
17458,John Turner,A5073681203
17459,Eric J. Steig,A5080360436
17460,Sarah T. Gille,A5025720255
17461,Cunde Xiao,A5019691016
17462,Bingyi Wu,A5010339235
17463,Matthew A. Lazzara,A5083315762
17464,Xianyao Chen,A5024291314
17465,Sharon Stammerjohn,A5060542566
17466,Paul R. Holland,A5087976683
17467,Marika M. Holland,A5052711248
17468,Xiao Cheng,A5068881246
17469,Zhaomin Wang,A5044499154
17470,Cecilia M. Bitz,A5061572380
17471,Jiuxin Shi,A5088685384
17472,Edwin P. Gerber,A5073886109
17473,Xi Liang,A5072047009
17474,Hugues Goosse,A5034662607
17475,Changhyun Yoo,A5082232682
17476,Minghu Ding,A5011086327
17477,Lei Geng,A5088320838
17478,Meijiao Xin,A5042383664
17479,Chuanjin Li,A5052537318
17480,Tingfeng Dou,A5103026644
17481,Chengyan Liu,A5101937255
17482,Weijun Sun,A5100943347
17483,Xinyue Wang,A5100408864
17484,Chentao Song,A5018409792
17485,Sohaib H. Mazhar,A5002981458
17486,Xuanji Li,A5001803418
17487,Azhar Rashid,A5023817934
17488,Junming Su,A5027992705
17489,Junqiang Xu,A5101335092
17490,Asker Brejnrod,A5051319454
17491,Jian‐Qiang Su,A5075408766
17492,Yijian Wu,A5090286027
17493,Yong‐Guan Zhu,A5100434325
17494,Shun Zhou,A5015749746
17495,Renwei Feng,A5054696469
17496,Christopher Rensing,A5074402988
17497,Ju‐Myung Kim,A5021475160
17498,Xianhui Zhang,A5101908587
17499,Arumugam Manthiram,A5066705036
17500,Wu Xu,A5100634727
17501,Timothy A. Myers,A5008775096
17502,Ryan C. Scott,A5066170510
17503,Mark D. Zelinka,A5071054071
17504,Stephen A. Klein,A5022865217
17505,Joel R. Norris,A5057498344
17506,Peter Caldwell,A5058081182
17507,Paola Arlotta,A5028633953
17508,Helen S. Bateup,A5089305536
17509,J. Gray Camp,A5070799693
17510,Silvia Cappello,A5056811679
17511,Fred H. Gage,A5072968010
17512,Juergen A. Knoblich,A5008803187
17513,Arnold R. Kriegstein,A5015724734
17514,Madeline A. Lancaster,A5084190090
17515,Guo‐li Ming,A5004329894
17516,In‐Hyun Park,A5053522703
17517,Orly Reiner,A5049504205
17518,Hongjun Song,A5009183873
17519,Lorenz Studer,A5065135570
17520,Sally Temple,A5084751732
17521,Giuseppe Testa,A5087706646
17522,Barbara Treutlein,A5027963713
17523,Flora M. Vaccarino,A5020168218
17524,Tiffany Dong,A5012016144
17525,Pratik B. Sandesara,A5076589993
17526,Devinder S. Dhindsa,A5075901202
17527,Anurag Mehta,A5077706163
17528,Laura C. Arneson,A5042853090
17529,Allen Dollar,A5038027402
17530,David Lagakos,A5043016835
17531,Na Yan,A5101099532
17532,Zezhou Li,A5101615860
17533,Yongbo Xu,A5100300923
17534,Elina Cho,A5068712586
17535,C. Ang,A5108302923
17536,Jingxuan Quek,A5026911776
17537,Clarissa Elysia Fu,A5102902805
17538,Lincoln Kai En Lim,A5033891198
17539,Zane En Qi Heng,A5000056253
17540,Wen Hui Lim,A5033842737
17541,Jie Ning Yong,A5112954466
17542,Rebecca Wenling Zeng,A5034546000
17543,Douglas Chee,A5016076247
17544,Benjamin Nah,A5063424070
17545,Cosmas Rinaldi Adithya Lesmana,A5086102330
17546,Aung Hlaing Bwa,A5074619779
17547,Khin Maung Win,A5016712780
17548,Claire Faulkner,A5070253018
17549,Majd B. Aboona,A5051744421
17550,Mei Chin Lim,A5028207935
17551,Nicholas Syn,A5043061995
17552,Anand V. Kulkarni,A5055799027
17553,Hiroyuki Suzuki,A5102976701
17554,Hirokazu Takahashi,A5111813680
17555,Nobuharu Tamaki,A5025671725
17556,Karn Wijarnpreecha,A5000540268
17557,Mark Muthiah,A5058087480
17558,Cheng Han Ng,A5077629563
17559,Bo Xiang,A5089861273
17560,Raphael F. Ribeiro,A5079227514
17561,Matthew Du,A5048416222
17562,Liying Chen,A5100692851
17563,Zimo Yang,A5018958660
17564,Jiaxi Wang,A5100711904
17565,Wei Xiong,A5001250186
17566,Kevin Kaufmann,A5083716544
17567,Daniel Maryanovsky,A5077127815
17568,William M. Mellor,A5087404232
17569,Alexander S. Rosengarten,A5112529884
17570,Tyler Harrington,A5032256754
17571,Corey Oses,A5073329819
17572,Cormac Toher,A5058912530
17573,Stefano Curtarolo,A5006314784
17574,Kenneth S. Vecchio,A5065427867
17575,Brian L. Freeman,A5008474099
17576,Bettina Gröschel,A5005882398
17577,Murillo Silva,A5079989868
17578,Sergey Menis,A5052188494
17579,Darrell J. Irvine,A5087926553
17580,William R. Schief,A5067186373
17581,Tobias Puengel,A5083107126
17582,Luca Bonomi,A5037726682
17583,David B. Solit,A5102710156
17584,Paul Krogstad,A5057600781
17585,Kerri Bertrand,A5083675512
17586,Deisy Contreras,A5037753363
17587,Nicole H. Tobin,A5037676702
17588,Grace M. Aldrovandi,A5073718294
17589,Lior Lasman,A5042717093
17590,Vladislav Krupalnik,A5012257490
